northing,easting,District,Coordinate,Row 
835281.788,829246.939,TSUEN WAN,12698,12698
835287.324,829247.373,TSUEN WAN,12699,12699
835294.113,829249.569,TSUEN WAN,12700,12700
835307.539,829258.758,TSUEN WAN,12701,12701
835313.226,829260.81,TSUEN WAN,12702,12702
835316.54,829260.273,TSUEN WAN,12703,12703
835319.558,829258.31,TSUEN WAN,12704,12704
835321.547,829255.303,TSUEN WAN,12705,12705
835322.481,829251.408,TSUEN WAN,12706,12706
835322.18,829242.82,TSUEN WAN,12707,12707
835320.732,829235.001,TSUEN WAN,12708,12708
835317.131,829225.395,TSUEN WAN,12709,12709
835313.632,829218.83,TSUEN WAN,12710,12710
835307.363,829210.047,TSUEN WAN,12711,12711
835298.979,829200.876,TSUEN WAN,12712,12712
835291.796,829195.025,TSUEN WAN,12713,12713
835281.516,829189.038,TSUEN WAN,12714,12714
835280.582,829187.576,TSUEN WAN,12715,12715
835279.623,829182.091,TSUEN WAN,12716,12716
835292.253,829156.638,TSUEN WAN,12717,12717
835297.701,829147.698,TSUEN WAN,12718,12718
835306.998,829135.627,TSUEN WAN,12719,12719
835327.92,829113.451,TSUEN WAN,12720,12720
835338.235,829099.865,TSUEN WAN,12721,12721
835342.276,829091.003,TSUEN WAN,12722,12722
835343.238,829086.63,TSUEN WAN,12723,12723
835343.093,829082.237,TSUEN WAN,12724,12724
835341.823,829078.273,TSUEN WAN,12725,12725
835338.853,829074.053,TSUEN WAN,12726,12726
835320.128,829055.138,TSUEN WAN,12727,12727
835316.505,829049.051,TSUEN WAN,12728,12728
835312.743,829039.773,TSUEN WAN,12729,12729
835308.448,829033.986,TSUEN WAN,12730,12730
835302.417,829029.285,TSUEN WAN,12731,12731
835292.305,829024.892,TSUEN WAN,12732,12732
835286.601,829021.377,TSUEN WAN,12733,12733
835282.46,829017.148,TSUEN WAN,12734,12734
835277.56,829009.388,TSUEN WAN,12735,12735
835264.748,828976.974,TSUEN WAN,12736,12736
835262.724,828965.94,TSUEN WAN,12737,12737
835262.329,828950.623,TSUEN WAN,12738,12738
835260.311,828937.336,TSUEN WAN,12739,12739
835254.601,828921.963,TSUEN WAN,12740,12740
835247.268,828908.594,TSUEN WAN,12741,12741
835238.828,828901.378,TSUEN WAN,12742,12742
835213.736,828889.209,TSUEN WAN,12743,12743
835191.142,828871.87,TSUEN WAN,12744,12744
835183.78,828869.393,TSUEN WAN,12745,12745
835167.061,828869.358,TSUEN WAN,12746,12746
835160.818,828866.673,TSUEN WAN,12747,12747
835157.488,828860.444,TSUEN WAN,12748,12748
835154.825,828844.331,TSUEN WAN,12749,12749
835147.153,828831.63,TSUEN WAN,12750,12750
835144.699,828825.679,TSUEN WAN,12751,12751
835144.091,828821.48,TSUEN WAN,12752,12752
835146.303,828815.065,TSUEN WAN,12753,12753
835149.687,828811.651,TSUEN WAN,12754,12754
835156.473,828807.809,TSUEN WAN,12755,12755
835161.743,828806.197,TSUEN WAN,12756,12756
835170.735,828805.986,TSUEN WAN,12757,12757
835188.235,828811.413,TSUEN WAN,12758,12758
835191.47,828811.226,TSUEN WAN,12759,12759
835194.008,828809.861,TSUEN WAN,12760,12760
835195.334,828807.457,TSUEN WAN,12761,12761
835194.503,828805.082,TSUEN WAN,12762,12762
835190.538,828802.576,TSUEN WAN,12763,12763
835180.231,828798.163,TSUEN WAN,12764,12764
835173.226,828790.648,TSUEN WAN,12765,12765
835168.691,828782.012,TSUEN WAN,12766,12766
835168.9,828779.111,TSUEN WAN,12767,12767
835170.341,828776.598,TSUEN WAN,12768,12768
835172.599,828775.055,TSUEN WAN,12769,12769
835175.224,828774.531,TSUEN WAN,12770,12770
835193.131,828777.195,TSUEN WAN,12771,12771
835201.431,828776.564,TSUEN WAN,12772,12772
835213.419,828773.428,TSUEN WAN,12773,12773
835223.145,828768.846,TSUEN WAN,12774,12774
835229.635,828764.07,TSUEN WAN,12775,12775
835234.38,828758.771,TSUEN WAN,12776,12776
835236.681,828754.622,TSUEN WAN,12777,12777
835237.974,828749.609,TSUEN WAN,12778,12778
835238.155,828742.376,TSUEN WAN,12779,12779
835263.988,828732.877,TSUEN WAN,12780,12780
835285.805,828720.793,TSUEN WAN,12781,12781
835309.801,828699.485,TSUEN WAN,12782,12782
835322.645,828686.971,TSUEN WAN,12783,12783
835327.039,828678.177,TSUEN WAN,12784,12784
835324.334,828669.383,TSUEN WAN,12785,12785
835315.885,828651.795,TSUEN WAN,12786,12786
835311.157,828631.456,TSUEN WAN,12787,12787
835310.481,828611.838,TSUEN WAN,12788,12788
835312.171,828595.604,TSUEN WAN,12789,12789
835316.903,828574.971,TSUEN WAN,12790,12790
835317.917,828560.767,TSUEN WAN,12791,12791
835317.917,828540.811,TSUEN WAN,12792,12792
835322.986,828522.209,TSUEN WAN,12793,12793
835316.565,828490.753,TSUEN WAN,12794,12794
835318.255,828481.284,TSUEN WAN,12795,12795
835353.042,828446.97,TSUEN WAN,12796,12796
835363.855,828431.748,TSUEN WAN,12797,12797
835369.263,828421.603,TSUEN WAN,12798,12798
835372.982,828409.427,TSUEN WAN,12799,12799
835368.926,828393.53,TSUEN WAN,12800,12800
835335.778,828324.771,TSUEN WAN,12801,12801
835314.816,828294.658,TSUEN WAN,12802,12802
835301.304,828277.758,TSUEN WAN,12803,12803
835280.687,828261.185,TSUEN WAN,12804,12804
835255.339,828246.979,TSUEN WAN,12805,12805
835173.992,828215.387,TSUEN WAN,12806,12806
835120.591,828191.711,TSUEN WAN,12807,12807
835093.89,828176.829,TSUEN WAN,12808,12808
835078.681,828165.33,TSUEN WAN,12809,12809
835068.204,828148.757,TSUEN WAN,12810,12810
835064.148,828135.228,TSUEN WAN,12811,12811
835061.628,828114.607,TSUEN WAN,12812,12812
835058.267,828112.891,TSUEN WAN,12813,12813
835022.082,828109.17,TSUEN WAN,12814,12814
835009.577,828103.42,TSUEN WAN,12815,12815
834973.413,828059.451,TSUEN WAN,12816,12816
834959.555,828053.023,TSUEN WAN,12817,12817
834940.628,828050.995,TSUEN WAN,12818,12818
834913.59,828045.245,TSUEN WAN,12819,12819
834893.311,828032.393,TSUEN WAN,12820,12820
834867.488,828010.878,TSUEN WAN,12821,12821
834847.885,828000.732,TSUEN WAN,12822,12822
834829.296,827982.806,TSUEN WAN,12823,12823
834818.481,827968.263,TSUEN WAN,12824,12824
834814.425,827956.763,TSUEN WAN,12825,12825
834810.368,827906.705,TSUEN WAN,12826,12826
834792.263,827860.235,TSUEN WAN,12827,12827
834771.216,827811.935,TSUEN WAN,12828,12828
834754.353,827785.897,TSUEN WAN,12829,12829
834753.733,827785.897,TSUEN WAN,12830,12830
834751.128,827779.201,TSUEN WAN,12831,12831
834746.603,827771.885,TSUEN WAN,12832,12832
834745.983,827771.885,TSUEN WAN,12833,12833
834732.158,827741.753,TSUEN WAN,12834,12834
834715.79,827710.26,TSUEN WAN,12835,12835
834715.17,827710.26,TSUEN WAN,12836,12836
834714.365,827707.221,TSUEN WAN,12837,12837
834709.591,827698.046,TSUEN WAN,12838,12838
834664.209,827628.423,TSUEN WAN,12839,12839
834634.574,827599.16,TSUEN WAN,12840,12840
834626.638,827587.256,TSUEN WAN,12841,12841
834620.003,827572.501,TSUEN WAN,12842,12842
834619.446,827572.501,TSUEN WAN,12843,12843
834600.723,827525.817,TSUEN WAN,12844,12844
834592.167,827511.62,TSUEN WAN,12845,12845
834578.403,827499.778,TSUEN WAN,12846,12846
834576.854,827499.406,TSUEN WAN,12847,12847
834545.607,827478.761,TSUEN WAN,12848,12848
834491.483,827449.56,TSUEN WAN,12849,12849
834474.062,827436.541,TSUEN WAN,12850,12850
834472.574,827436.107,TSUEN WAN,12851,12851
834465.073,827429.596,TSUEN WAN,12852,12852
834454.285,827421.785,TSUEN WAN,12853,12853
834453.107,827421.785,TSUEN WAN,12854,12854
834451.867,827420.235,TSUEN WAN,12855,12855
834442.443,827414.655,TSUEN WAN,12856,12856
834422.79,827399.962,TSUEN WAN,12857,12857
834403.943,827387.686,TSUEN WAN,12858,12858
834393.837,827378.635,TSUEN WAN,12859,12859
834380.136,827370.575,TSUEN WAN,12860,12860
834366.496,827364.003,TSUEN WAN,12861,12861
834366.186,827362.887,TSUEN WAN,12862,12862
834355.089,827356.936,TSUEN WAN,12863,12863
834332.956,827340.692,TSUEN WAN,12864,12864
834324.338,827335.423,TSUEN WAN,12865,12865
834297.555,827321.845,TSUEN WAN,12866,12866
834277.034,827320.481,TSUEN WAN,12867,12867
834265.131,827315.459,TSUEN WAN,12868,12868
834254.537,827308.289,TSUEN WAN,12869,12869
834245.563,827298.252,TSUEN WAN,12870,12870
834222.335,827266.558,TSUEN WAN,12871,12871
834222.335,827244.9,TSUEN WAN,12872,12872
834228.67,827229.582,TSUEN WAN,12873,12873
834236.736,827158.606,TSUEN WAN,12874,12874
834233.698,827137.837,TSUEN WAN,12875,12875
834226.94,827119.733,TSUEN WAN,12876,12876
834220.182,827109.38,TSUEN WAN,12877,12877
834211.998,827100.018,TSUEN WAN,12878,12878
834210.201,827099.336,TSUEN WAN,12879,12879
834198.917,827089.54,TSUEN WAN,12880,12880
834174.8,827078.505,TSUEN WAN,12881,12881
834138.284,827067.159,TSUEN WAN,12882,12882
834120.713,827063.98,TSUEN WAN,12883,12883
834102.236,827056.585,TSUEN WAN,12884,12884
834073.729,827033.871,TSUEN WAN,12885,12885
834044.377,826991.12,TSUEN WAN,12886,12886
833981.678,826954.386,TSUEN WAN,12887,12887
833979.508,826954.2,TSUEN WAN,12888,12888
833977.09,826951.471,TSUEN WAN,12889,12889
833976.16,826951.471,TSUEN WAN,12890,12890
833966.736,826943.97,TSUEN WAN,12891,12891
833965.187,826943.66,TSUEN WAN,12892,12892
833965.001,826942.854,TSUEN WAN,12893,12893
833942.618,826932.191,TSUEN WAN,12894,12894
833922.284,826929.339,TSUEN WAN,12895,12895
833897.175,826931.013,TSUEN WAN,12896,12896
833860.38,826944.492,TSUEN WAN,12897,12897
833853.653,826945.83,TSUEN WAN,12898,12898
833835.612,826946.078,TSUEN WAN,12899,12899
833826.808,826945.21,TSUEN WAN,12900,12900
833810.689,826938.824,TSUEN WAN,12901,12901
833799.963,826933.245,TSUEN WAN,12902,12902
833787.13,826927.975,TSUEN WAN,12903,12903
833776.962,826928.223,TSUEN WAN,12904,12904
833769.15,826930.579,TSUEN WAN,12905,12905
833755.138,826929.773,TSUEN WAN,12906,12906
833742.801,826925.495,TSUEN WAN,12907,12907
833734.804,826919.295,TSUEN WAN,12908,12908
833724.76,826913.158,TSUEN WAN,12909,12909
833714.841,826913.282,TSUEN WAN,12910,12910
833701.883,826916.071,TSUEN WAN,12911,12911
833692.15,826915.017,TSUEN WAN,12912,12912
833681.176,826908.756,TSUEN WAN,12913,12913
833666.297,826888.916,TSUEN WAN,12914,12914
833662.329,826884.949,TSUEN WAN,12915,12915
833650.363,826876.083,TSUEN WAN,12916,12916
833610.995,826864.055,TSUEN WAN,12917,12917
833570.798,826844.084,TSUEN WAN,12918,12918
833549.988,826830.825,TSUEN WAN,12919,12919
833524.632,826821.091,TSUEN WAN,12920,12920
833507.645,826810.738,TSUEN WAN,12921,12921
833498.221,826812.784,TSUEN WAN,12922,12922
833484.643,826812.474,TSUEN WAN,12923,12923
833462.697,826803.174,TSUEN WAN,12924,12924
833454.761,826801.623,TSUEN WAN,12925,12925
833428.301,826801.59,TSUEN WAN,12926,12926
833415.052,826799.028,TSUEN WAN,12927,12927
833398.346,826785.829,TSUEN WAN,12928,12928
833246.272,826635.776,TSUEN WAN,12929,12929
833227.584,826633.984,TSUEN WAN,12930,12930
833224.064,826634.752,TSUEN WAN,12931,12931
833212.992,826640.064,TSUEN WAN,12932,12932
833207.488,826639.04,TSUEN WAN,12933,12933
833202.944,826635.52,TSUEN WAN,12934,12934
833194.368,826614.272,TSUEN WAN,12935,12935
833186.304,826606.784,TSUEN WAN,12936,12936
833163.136,826603.968,TSUEN WAN,12937,12937
833159.104,826601.728,TSUEN WAN,12938,12938
833154.301,826579.153,TSUEN WAN,12939,12939
833150.016,826564.928,TSUEN WAN,12940,12940
833140.48,826555.072,TSUEN WAN,12941,12941
833126.464,826548.351,TSUEN WAN,12942,12942
833117.503,826545.28,TSUEN WAN,12943,12943
833108.416,826546.048,TSUEN WAN,12944,12944
833106.88,826547.584,TSUEN WAN,12945,12945
833099.072,826568.896,TSUEN WAN,12946,12946
833089.035,826578.367,TSUEN WAN,12947,12947
833061.568,826595.903,TSUEN WAN,12948,12948
833055.488,826611.776,TSUEN WAN,12949,12949
833028.544,826633.984,TSUEN WAN,12950,12950
833026.496,826633.728,TSUEN WAN,12951,12951
833007.36,826620.16,TSUEN WAN,12952,12952
832980.416,826611.52,TSUEN WAN,12953,12953
832975.424,826611.008,TSUEN WAN,12954,12954
832956.992,826614.848,TSUEN WAN,12955,12955
832939.392,826612.8,TSUEN WAN,12956,12956
832931.52,826605.76,TSUEN WAN,12957,12957
832928.128,826585.664,TSUEN WAN,12958,12958
832924.48,826572.992,TSUEN WAN,12959,12959
832921.984,826571.712,TSUEN WAN,12960,12960
832912.128,826571.456,TSUEN WAN,12961,12961
832905.536,826577.023,TSUEN WAN,12962,12962
832900.48,826596.16,TSUEN WAN,12963,12963
832899.968,826620.416,TSUEN WAN,12964,12964
832906.56,826644.544,TSUEN WAN,12965,12965
832906.304,826650.368,TSUEN WAN,12966,12966
832898.944,826657.023,TSUEN WAN,12967,12967
832891.968,826661.184,TSUEN WAN,12968,12968
832863.232,826665.216,TSUEN WAN,12969,12969
832837.503,826796.288,TSUEN WAN,12970,12970
832840.256,826803.328,TSUEN WAN,12971,12971
832847.296,826807.36,TSUEN WAN,12972,12972
832853.696,826809.856,TSUEN WAN,12973,12973
832861.503,826810.112,TSUEN WAN,12974,12974
832882.88,826796.736,TSUEN WAN,12975,12975
832893.503,826796.032,TSUEN WAN,12976,12976
832896.512,826798.528,TSUEN WAN,12977,12977
832908.096,826814.4,TSUEN WAN,12978,12978
832923.2,826825.023,TSUEN WAN,12979,12979
832923.263,826834.048,TSUEN WAN,12980,12980
832912.64,826841.6,TSUEN WAN,12981,12981
832876.8,826845.696,TSUEN WAN,12982,12982
832859.456,826850.432,TSUEN WAN,12983,12983
832843.776,826882.048,TSUEN WAN,12984,12984
832840.064,826887.488,TSUEN WAN,12985,12985
832822.912,826897.536,TSUEN WAN,12986,12986
832814.336,826899.584,TSUEN WAN,12987,12987
832793.152,826906.623,TSUEN WAN,12988,12988
832782.08,826911.168,TSUEN WAN,12989,12989
832778.496,826913.664,TSUEN WAN,12990,12990
832767.488,826927.04,TSUEN WAN,12991,12991
832766.72,826931.072,TSUEN WAN,12992,12992
832767.232,826938.368,TSUEN WAN,12993,12993
832768,826940.16,TSUEN WAN,12994,12994
832770.752,826940.928,TSUEN WAN,12995,12995
832782.08,826939.903,TSUEN WAN,12996,12996
832796.672,826930.816,TSUEN WAN,12997,12997
832808.512,826928.32,TSUEN WAN,12998,12998
832828.8,826929.856,TSUEN WAN,12999,12999
832836.928,826931.84,TSUEN WAN,13000,13000
832857.92,826932.863,TSUEN WAN,13001,13001
832861.503,826934.591,TSUEN WAN,13002,13002
832865.792,826941.376,TSUEN WAN,13003,13003
832864.256,826966.591,TSUEN WAN,13004,13004
832854.656,826987.776,TSUEN WAN,13005,13005
832853.696,827000.896,TSUEN WAN,13006,13006
832867.136,827024.512,TSUEN WAN,13007,13007
832871.296,827028.608,TSUEN WAN,13008,13008
832890.688,827028.351,TSUEN WAN,13009,13009
832900.736,827032.832,TSUEN WAN,13010,13010
832906.816,827037.184,TSUEN WAN,13011,13011
832919.68,827052.288,TSUEN WAN,13012,13012
832935.04,827058.432,TSUEN WAN,13013,13013
832942.848,827063.168,TSUEN WAN,13014,13014
832945.6,827068.608,TSUEN WAN,13015,13015
832948.928,827082.496,TSUEN WAN,13016,13016
832949.44,827112.192,TSUEN WAN,13017,13017
832943.936,827123.008,TSUEN WAN,13018,13018
832932.224,827133.44,TSUEN WAN,13019,13019
832931.776,827157.12,TSUEN WAN,13020,13020
832925.248,827175.232,TSUEN WAN,13021,13021
832930.623,827247.123,TSUEN WAN,13022,13022
832838.858,827255.387,TSUEN WAN,13023,13023
832832.603,827253.482,TSUEN WAN,13024,13024
832824.755,827249.345,TSUEN WAN,13025,13025
832818.085,827244.054,TSUEN WAN,13026,13026
832811.202,827239.917,TSUEN WAN,13027,13027
832803.993,827238.011,TSUEN WAN,13028,13028
832786.293,827227.944,TSUEN WAN,13029,13029
832671.678,827178.428,TSUEN WAN,13030,13030
832657.966,827174.224,TSUEN WAN,13031,13031
832639.1,827165.962,TSUEN WAN,13032,13032
832616.22,827153.776,TSUEN WAN,13033,13033
832396.395,827012.896,TSUEN WAN,13034,13034
832378.346,827000,TSUEN WAN,13035,13035
832319.647,826977.305,TSUEN WAN,13036,13036
832306.037,826976.063,TSUEN WAN,13037,13037
832291.011,826978.135,TSUEN WAN,13038,13038
832265.64,826987.718,TSUEN WAN,13039,13039
832236.055,826992.766,TSUEN WAN,13040,13040
832219.626,826992.422,TSUEN WAN,13041,13041
832203.204,826989.062,TSUEN WAN,13042,13042
832173.666,826973.907,TSUEN WAN,13043,13043
832161.484,826964.528,TSUEN WAN,13044,13044
832139.455,826949.996,TSUEN WAN,13045,13045
832132.275,826941.56,TSUEN WAN,13046,13046
832107.613,826941.262,TSUEN WAN,13047,13047
832039.98,826938.016,TSUEN WAN,13048,13048
832012.033,826935.283,TSUEN WAN,13049,13049
831981.31,826930.059,TSUEN WAN,13050,13050
831960.048,826924.957,TSUEN WAN,13051,13051
831971.261,826897.678,TSUEN WAN,13052,13052
831974.906,826891.8,TSUEN WAN,13053,13053
831979.771,826887.292,TSUEN WAN,13054,13054
831989.096,826882.308,TSUEN WAN,13055,13055
832008.042,826876.818,TSUEN WAN,13056,13056
832042.067,826864.622,TSUEN WAN,13057,13057
832054.122,826857.733,TSUEN WAN,13058,13058
832063.015,826854.062,TSUEN WAN,13059,13059
832060.981,826848.612,TSUEN WAN,13060,13060
832057.049,826825.035,TSUEN WAN,13061,13061
832056.682,826813.416,TSUEN WAN,13062,13062
832058.023,826802.226,TSUEN WAN,13063,13063
832083.653,826803.045,TSUEN WAN,13064,13064
832107.059,826801.17,TSUEN WAN,13065,13065
832126.705,826797.65,TSUEN WAN,13066,13066
832145.192,826789.534,TSUEN WAN,13067,13067
832162.211,826778.367,TSUEN WAN,13068,13068
832174.813,826766.736,TSUEN WAN,13069,13069
832185.476,826755.451,TSUEN WAN,13070,13070
832193.205,826743.322,TSUEN WAN,13071,13071
832200.747,826728.929,TSUEN WAN,13072,13072
832206.363,826712.712,TSUEN WAN,13073,13073
832210.035,826696.045,TSUEN WAN,13074,13074
832211.547,826679.151,TSUEN WAN,13075,13075
832209.528,826653.857,TSUEN WAN,13076,13076
832201.588,826624.919,TSUEN WAN,13077,13077
832191.56,826592.704,TSUEN WAN,13078,13078
832182.441,826572.651,TSUEN WAN,13079,13079
832116.387,826378.085,TSUEN WAN,13080,13080
832110.657,826356.077,TSUEN WAN,13081,13081
832109.69,826346.344,TSUEN WAN,13082,13082
832103.103,826317.229,TSUEN WAN,13083,13083
832099.793,826297.563,TSUEN WAN,13084,13084
832097.704,826268.528,TSUEN WAN,13085,13085
832097.055,826227.426,TSUEN WAN,13086,13086
832097.74,825956.441,TSUEN WAN,13087,13087
832094.997,825931.568,TSUEN WAN,13088,13088
832091.481,825921.923,TSUEN WAN,13089,13089
832069.8,825883.523,TSUEN WAN,13090,13090
832062.378,825874.061,TSUEN WAN,13091,13091
831973.506,825807.818,TSUEN WAN,13092,13092
831964.037,825799.939,TSUEN WAN,13093,13093
831944.868,825781.377,TSUEN WAN,13094,13094
831931.715,825764.645,TSUEN WAN,13095,13095
831922.357,825751.212,TSUEN WAN,13096,13096
831912.58,825725.771,TSUEN WAN,13097,13097
831904.335,825695.392,TSUEN WAN,13098,13098
831901.297,825667.183,TSUEN WAN,13099,13099
831900.41,825625.925,TSUEN WAN,13100,13100
831873.956,825642.012,TSUEN WAN,13101,13101
831858.766,825647.22,TSUEN WAN,13102,13102
831846.295,825648.437,TSUEN WAN,13103,13103
831831.532,825645.541,TSUEN WAN,13104,13104
831791.164,825628.117,TSUEN WAN,13105,13105
831771.373,825621.299,TSUEN WAN,13106,13106
831758.438,825614.987,TSUEN WAN,13107,13107
831726.6,825593.2,TSUEN WAN,13108,13108
831663.9,825636.42,TSUEN WAN,13109,13109
831547.077,825712.809,TSUEN WAN,13110,13110
831520.947,825727.211,TSUEN WAN,13111,13111
831507.432,825733.18,TSUEN WAN,13112,13112
831481.241,825742.368,TSUEN WAN,13113,13113
831460.866,825747.585,TSUEN WAN,13114,13114
831443.868,825750.564,TSUEN WAN,13115,13115
831426.161,825752.628,TSUEN WAN,13116,13116
831388.76,825753.807,TSUEN WAN,13117,13117
831370.287,825752.591,TSUEN WAN,13118,13118
831032.28,825715.166,TSUEN WAN,13119,13119
830759.439,825689.366,TSUEN WAN,13120,13120
830753.773,825666.235,TSUEN WAN,13121,13121
830746.028,825643.172,TSUEN WAN,13122,13122
830738.19,825625.128,TSUEN WAN,13123,13123
830714.28,825581.104,TSUEN WAN,13124,13124
830652.428,825481.825,TSUEN WAN,13125,13125
830582.349,825365.561,TSUEN WAN,13126,13126
830563.738,825329.579,TSUEN WAN,13127,13127
